YEAR,NAME,AGE,ASCENT,TOTAL
2013,Adam Christians,34.0,3.446,5.702
2013,Ryan Geers,32.0,3.511,5.711
2013,Lucas Ketzer,36.0,3.651,5.725
2013,Kris Kuckenbaker,41.0,3.668,5.743
2013,Marc Reich,28.0,3.648,5.745
2013,Grant Howell Drummond,36.0,3.684,5.761
2013,Austin French,21.0,3.43,5.766
2013,Robert B Powell,40.0,3.768,5.773
2013,Andrew C Wetzler,34.0,3.589,5.789
2013,Kevin Miles Smith,57.0,3.455,5.799
2013,Philip W Zarone,47.0,3.618,5.806
2013,Matthew Podlogar,26.0,3.62,5.811
2013,Jon C Teisher,38.0,3.682,5.823
2013,Troy Lynn Williams,44.0,3.542,5.843
2013,Michael Patrick McGinn,46.0,3.656,5.845
2013,Jeffrey Alan Moore,53.0,3.728,5.848
2013,Francisco Meza,36.0,3.688,5.857
2013,Stuart Cohen,29.0,3.804,5.872
2013,Jimmy Bisese,51.0,3.479,5.872
2013,Tom R Barnish,53.0,3.711,5.873
2013,Travis Money,33.0,3.745,5.876
2013,Jason Scott Friesema,38.0,3.728,5.91
2013,Louis Shuba,41.0,3.685,5.912
2013,Jorge Delplata Arias,57.0,3.766,5.923
2013,Frank A Peloso,44.0,3.713,5.932
2013,Joshua Joseph Krutsinger,25.0,3.802,5.935
2013,Michael Copeland,33.0,3.725,5.94
2013,Timothy S Gore,46.0,3.821,5.945
2013,Don Killilea,34.0,3.806,5.965
2013,Jerry Greenwald,45.0,3.853,5.971
2013,Michael L Smith,43.0,3.831,5.976
2013,Dan Kopelove,27.0,3.742,5.979
2013,Timothy Tivoli Steele,51.0,3.637,5.985
2013,Stormy Hayden Phillips,31.0,3.727,5.994
2013,Joshua L Majors,33.0,3.807,6.02
2013,Peter Scoffin,37.0,3.617,6.026
2013,Matthew Harris,27.0,3.651,6.029
2013,Jason M Van Dyne,40.0,3.866,6.031
2013,BJ Sellers,36.0,3.657,6.037
2013,Peter J Smith,36.0,3.622,6.043
2013,Jason Allen Brehm,39.0,3.807,6.049
2013,Andy Goodwin,34.0,3.728,6.051
2013,Mark N Thomas,48.0,3.851,6.071
2013,Erik Sorensen,30.0,3.646,6.073
2013,Daniel E Mutek,51.0,3.824,6.089
2013,Michael J Fields,63.0,3.654,6.089
2013,Eric Waggoner,40.0,3.671,6.091
2013,Aaron Waggoner,37.0,3.815,6.091
2013,Tony Clement,36.0,3.688,6.101
2013,Thomas R King,51.0,3.841,6.113
2013,Chase B Whitney,33.0,3.799,6.114
2013,Mark Wooten,33.0,3.594,6.118
2013,Timothy Edward Palagi,29.0,3.821,6.126
2013,Keith Donald Wakelin,54.0,3.866,6.136
2013,Nathan A Moody,37.0,3.901,6.139
2013,Casey Patrick O'Connor,17.0,3.988,6.146
2013,Dean P Schuster,43.0,3.944,6.147
2013,William R Cordova,60.0,3.685,6.152
2013,John Highfill,46.0,3.708,6.174
2013,Ray Eck,66.0,3.816,6.176
2013,Frank Meza,64.0,3.887,6.192
2013,Andrew M Ackles,30.0,3.874,6.201
2013,Riley J McNiff,34.0,3.932,6.201
2013,Jay E Survil,54.0,3.601,6.205
2013,Thomas Bateman,44.0,3.809,6.222
2013,Darren Stanford,47.0,3.584,6.23
2013,Doug Strickland,52.0,3.916,6.244
2013,Matthew Kolz,42.0,3.687,6.25
2013,Andy Rose,41.0,3.899,6.251
2013,Daniel Grigsby,29.0,3.869,6.256
2013,Steve Blair,42.0,3.557,6.259
2013,Steve Rink,48.0,3.623,6.266
2013,Mark A Precious,47.0,3.809,6.276
2013,Scott A Sallberg,47.0,4.039,6.279
2013,James E Mejia,46.0,4.173,6.285
2013,Thomas Adam Diehl,29.0,3.904,6.285
2013,Sean W Ahern,45.0,3.991,6.285
2013,Darren A Muse,42.0,4.008,6.287
2013,Matthew Widzer,40.0,4.226,6.29
2013,Noel R Sawyer,43.0,3.905,6.29
2013,Forest B Kunkel,17.0,3.842,6.293
2013,Jeff D Rode,58.0,3.809,6.296
2013,David M Sparks,51.0,3.979,6.298
2013,Cenk Caliskan,41.0,4.001,6.302
2013,Bill Holmes,44.0,3.869,6.307
2013,Dean Casady,55.0,3.923,6.309
2013,Michael S Sager,28.0,3.716,6.318
2013,Jonah L Davis-Bigelow,32.0,4.194,6.319
2013,Chris P Nugent,52.0,3.81,6.326
2013,Kent Stephen Steinmeyer,42.0,3.847,6.336
2013,Matt J Harrington,45.0,3.523,6.349
2013,Peter A Tonsits,51.0,4.052,6.354
2013,Benjamin Miller,30.0,4.086,6.355
2013,Jared Schiltz,36.0,3.709,6.357
2013,Trent L Harshbarger,40.0,3.808,6.371
2013,Barry Siff,58.0,3.873,6.384
2013,Stuart Adam Jacobson,41.0,3.913,6.386
2013,Duke R Dennis,22.0,4.041,6.392
2013,Brooks J Webber,32.0,4.09,6.395
2013,Anthony Tarantino,48.0,3.982,6.401
2013,Robert Turnell,44.0,3.813,6.408
2013,John Hayes,46.0,3.928,6.416
2013,Brent Wayne Nordhus,46.0,3.99,6.423
2013,Mark Silas,57.0,3.847,6.423
2013,Joe Barnard,33.0,4.054,6.445
2013,Chris Wong,30.0,3.963,6.446
2013,Joel Don Siebersma,36.0,3.782,6.446
2013,Spencer Hopper,44.0,4.077,6.462
2013,Bryan Christian Reid,40.0,4.053,6.466
2013,Joshua Rossi,30.0,4.202,6.468
2013,Brad Wunderlich,52.0,3.989,6.476
2013,Dennis Scott Wunderlich,51.0,4.056,6.476
2013,Iain Saunderson,44.0,3.985,6.481
2013,Ronald K McCall,43.0,4.337,6.492
2013,Gary A Eldridge,52.0,4.168,6.492
2013,Tim Wuestneck,43.0,4.107,6.493
2013,Chris W Blees,41.0,3.858,6.515
2013,Andrew Soltau,32.0,3.944,6.531
2013,Matthew Parlee,33.0,4.002,6.533
2013,Jason D Jungbauer,39.0,3.859,6.534
2013,James J O'Donnell,57.0,3.754,6.541
2013,Bing Wang,51.0,3.949,6.544
2013,Larry Lichnovsky,65.0,4.03,6.547
2013,Skuli Kjartansson,58.0,4.022,6.55
2013,Dillon Kane Harder,40.0,4.158,6.565
2013,Andrew S Braun,25.0,4.197,6.572
2013,Bill L Coffelt,53.0,3.991,6.59
2013,Mark C Overbagh,42.0,4.076,6.592
2013,Bryce A Gibson,38.0,3.991,6.604
2013,James Titus Patillo,30.0,4.131,6.611
2013,Mark S Toupin,59.0,4.246,6.612
2013,Michael B Rogers,42.0,4.086,6.622
2013,Michael Thomas Le Page,56.0,4.198,6.623
2013,Michael Theodore Dellert,40.0,4.529,6.648
2013,Roger Leon Austin,48.0,4.22,6.656
2013,Stewart L Opjorden,39.0,4.374,6.672
2013,George Sinclair Oliver,50.0,4.2,6.674
2013,James Flanary,34.0,4.372,6.675
2013,John Patrick Bute,34.0,4.027,6.676
2013,Travis L Mabry,35.0,4.306,6.678
2013,Fred L Glogiewicz,56.0,3.989,6.682
2013,Nathan L Van Dyne,37.0,3.992,6.687
2013,Dan Weiss,40.0,4.0,6.689
2013,Aaron Pieffer,33.0,4.317,6.691
2013,Jeff W Mohr,36.0,4.016,6.696
2013,Bradley Joseph Curtis,51.0,3.901,6.697
2013,Jeff J Elliott,52.0,4.078,6.7
2013,David Patrick Keeney,31.0,4.184,6.707
2013,Steve Hill,58.0,4.26,6.713
2013,Andrew C Guthrie,44.0,4.012,6.719
2013,Ryan Francis Herrman,38.0,4.132,6.723
2013,Carey L Cuprisin,42.0,3.79,6.724
2013,Nels M Hendrickson,47.0,4.242,6.736
2013,Mickel Baxter,58.0,4.129,6.756
2013,Joshua A Bornhorst,38.0,4.247,6.76
2013,Daniel G Vega,45.0,3.39,6.76
2013,Dave M Diaz,65.0,4.196,6.762
2013,Will T Fancher,20.0,4.345,6.791
2013,Marshall P Glenister,27.0,4.28,6.8
2013,Timothy R Morgan,62.0,4.126,6.803
2013,Mark Lofquist,43.0,4.08,6.809
2013,Chris Weimar,51.0,4.319,6.813
2013,Andrew Jay Rice,42.0,3.816,6.817
2013,James Tilley,54.0,4.292,6.82
2013,Mark D Perkins,60.0,3.965,6.833
2013,Eric Anthony Meyer,21.0,4.192,6.844
2013,Dwayne Reeves,36.0,4.294,6.852
2013,James Michael Holmes,47.0,4.092,6.856
2013,Blaise Brochard,47.0,4.259,6.867
2013,Eric Hauge,32.0,4.202,6.88
2013,Josh Divine,22.0,4.281,6.882
2013,Lester H Busche,41.0,3.815,6.894
2013,Dan Seff,47.0,4.05,6.91
2013,Richard E Jones,56.0,4.211,6.916
2013,Michael J Hartley,44.0,4.139,6.919
2013,Lee Christopher Owens,43.0,4.298,6.92
2013,Mark Burbach,49.0,4.211,6.926
2013,Tim Daniel Howe,36.0,4.263,6.934
2013,Glenn Bugay,47.0,4.602,6.947
2013,Harry W Ladewig,62.0,4.003,6.947
2013,Patrick J Murphy,55.0,4.263,6.958
2013,Mike Hickey,54.0,4.289,6.963
2013,Matthew Abel,41.0,4.542,6.973
2013,Todd Alan Perry,40.0,3.944,6.974
2013,Christopher Beerman,43.0,4.252,6.981
2013,Ryan Williams,34.0,4.347,6.989
2013,Kato T Dee,39.0,4.326,6.998
2013,Adam Palmer,38.0,4.338,7.003
2013,Matthew Wiscombe,36.0,4.43,7.007
2013,Justin Rapp,32.0,4.553,7.007
2013,Mike Prendergast,29.0,4.422,7.009
2013,Kevin B Kinser,56.0,4.448,7.045
2013,Bill Carpenter,54.0,4.311,7.059
2013,Luis Felipe Nieto,35.0,4.543,7.061
2013,Allen Peoples,32.0,4.328,7.064
2013,Tyler M Stutzman,41.0,4.369,7.084
2013,Vincent Trinquesse,48.0,4.135,7.089
2013,Aaron Michael Dickens,32.0,4.331,7.095
2013,Darrin Clark,42.0,4.686,7.1
2013,Jeff John Steele,49.0,4.524,7.102
2013,Doug Zimmerman,26.0,4.189,7.116
2013,Charles Fleet,36.0,4.261,7.116
2013,Bradley Robert Gardner,30.0,3.927,7.119
2013,Michael J Hauck,54.0,4.442,7.126
2013,Paul Marshall LaBar,52.0,4.548,7.127
2013,Sean Sidelko,35.0,3.986,7.139
2013,Mitch Brouwer,44.0,4.511,7.143
2013,Michael Rose,42.0,4.246,7.145
2013,John Chambers,37.0,4.248,7.147
2013,Stephen Sunderhaus,30.0,4.461,7.148
2013,Stephane Maisonneuve,41.0,4.368,7.156
2013,David Kronshage,45.0,4.556,7.164
2013,David Boulton,42.0,4.708,7.173
2013,Tj White,48.0,4.283,7.179
2013,Jason Voracek,41.0,4.317,7.196
2013,Douglas H Barton,54.0,4.378,7.198
2013,Mark M Wallace,56.0,4.248,7.199
2013,Bruce F Fain,55.0,4.352,7.221
2013,Kevin Castle,50.0,4.668,7.236
2013,Charlie Ealy,50.0,4.546,7.247
2013,Nathan Prevendar,30.0,4.257,7.266
2013,Jonathan Niehof,33.0,4.387,7.271
2013,Shane Hogan,32.0,4.589,7.285
2013,Jason Burbach,21.0,4.439,7.294
2013,Andy Wiese,50.0,4.643,7.294
2013,Garrett Underdown,37.0,3.929,7.299
2013,Philip Rupp,32.0,4.434,7.301
2013,Ophir Rahmani,40.0,4.571,7.307
2013,John R Thomas,44.0,4.53,7.315
2013,Scott Hutchison,64.0,4.429,7.316
2013,Rick Louis Middaugh,59.0,4.464,7.327
2013,Danny J Gray,60.0,4.215,7.341
2013,Fred Faithful,41.0,4.591,7.347
2013,Jim D Engquist,55.0,4.418,7.364
2013,Todd Timmons,52.0,4.189,7.375
2013,Lawrence Bennett,51.0,4.531,7.38
2013,Charles Stroud,44.0,4.678,7.384
2013,Kenneth J Lonnquist,29.0,4.032,7.386
2013,Jacob Robert Eggett,22.0,4.616,7.398
2013,Paul J Batura,41.0,4.561,7.403
2013,Brian Hurt,29.0,4.761,7.404
2013,Christopher David Knight,47.0,4.498,7.406
2013,Robert R Lynch,41.0,4.499,7.425
2013,James Audi Scarpella,32.0,4.512,7.436
2013,Ryan Andrew Dignum,27.0,4.68,7.437
2013,Mohammad Latifi,56.0,4.368,7.453
2013,Travis Green,42.0,4.599,7.462
2013,Todd Newton,41.0,4.67,7.469
2013,Roger Angell,53.0,4.597,7.486
2013,Octavio Armas,53.0,4.563,7.528
2013,Stephen O Mueller,65.0,4.407,7.529
2013,Jeffrey Alan Caulfield,35.0,4.59,7.534
2013,Lincoln B Fancher,54.0,4.374,7.534
2013,Kim Jacob Wander,52.0,4.781,7.537
2013,Raul Ceron,60.0,4.781,7.546
2013,Paul Bequette,43.0,4.842,7.548
2013,Dale R Eldridge,55.0,4.59,7.551
2013,Jim C Carr,41.0,4.764,7.551
2013,Jim Bosik,63.0,4.731,7.552
2013,Robert Alvers,43.0,4.366,7.569
2013,Bruce Goulart,63.0,4.51,7.584
2013,David Stirk,38.0,4.595,7.592
2013,Marty Zulkoski,41.0,4.539,7.606
2013,Joseph Speakman,28.0,4.734,7.613
2013,Nirmal Krishnamoorthy,31.0,4.464,7.62
2013,Bob T Smithwick,67.0,4.554,7.628
2013,Derwin E Velarde,51.0,4.784,7.633
2013,Charles C Benight,51.0,4.846,7.652
2013,Christopher Davis,46.0,4.669,7.66
2013,Kyle Mcquire,28.0,4.903,7.661
2013,Caleb Daniloff,43.0,4.493,7.68
2013,Nicholas Juskiewicz,52.0,4.716,7.686
2013,Robert A Barker,58.0,4.834,7.697
2013,Jeffery Clark,55.0,4.595,7.705
2013,Joseph Mehan,58.0,5.071,7.709
2013,Adam Flynn,25.0,4.681,7.71
2013,Dennis J Wilson,55.0,4.739,7.728
2013,Brenton H Buxton,50.0,4.704,7.729
2013,Andrew P Kershner,34.0,4.776,7.741
2013,Mark William Delbello,53.0,4.824,7.745
2013,Steven Craig Flint,61.0,4.551,7.775
2013,Mike S Wilkinson,41.0,4.604,7.783
2013,Adam Scott Bilger,38.0,4.901,7.803
2013,Justin R Abernathy,39.0,4.563,7.807
2013,Sam Shaw,66.0,4.971,7.813
2013,Steve A Tanio,52.0,4.962,7.83
2013,Buddy Junior Walton,46.0,4.763,7.834
2013,Larry J Strock,60.0,4.924,7.853
2013,Davey Ferguson,40.0,4.765,7.857
2013,Vince Hodges,49.0,4.737,7.858
2013,Matt Hopper,49.0,4.618,7.862
2013,Mark E Scarff,70.0,4.673,7.885
2013,Andrew Lundstrom,38.0,4.572,7.887
2013,Tom Gormley,43.0,5.195,7.904
2013,Robert Gearing,53.0,4.869,7.907
2013,Ronald Schmoll,44.0,4.765,7.909
2013,Colin W Wynd,48.0,4.959,7.927
2013,Rick L Armstrong,53.0,4.958,7.954
2013,Will Swope,36.0,4.773,7.988
2013,Lee Ralph Stock,52.0,5.249,7.991
2013,Scott DeNoma,56.0,4.758,8.021
2013,Matthew Wells,35.0,5.04,8.033
2013,Stephen L Peterson,46.0,5.094,8.038
2013,George James Gulu,55.0,4.849,8.064
2013,Todd Cone,47.0,4.905,8.074
2013,Thomas Richter,49.0,5.385,8.087
2013,Vincent L Steele,58.0,4.241,8.089
2013,Rudolph Innocenti,43.0,4.593,8.093
2013,Steven Jon Rivers,52.0,5.071,8.096
2013,Joseph Handojo,54.0,5.045,8.103
2013,Chris Mirabella,43.0,5.372,8.116
2013,Kenneth Todd,37.0,4.811,8.123
2013,Chris Blumenthal,45.0,4.813,8.123
2013,Cory James McGrath,33.0,4.907,8.132
2013,David R Harrison,48.0,4.908,8.136
2013,Michael T Dunn,33.0,5.316,8.138
2013,Jason H Abernathy,39.0,5.166,8.158
2013,Kamran Tavangar,49.0,4.735,8.166
2013,John J Klein,57.0,4.933,8.174
2013,Justin Paul Atteberry,22.0,5.532,8.176
2013,Brian Thomas Jarvis,35.0,4.779,8.18
2013,Darin Lewandowski,44.0,4.681,8.184
2013,William R Bilbrey,63.0,5.232,8.187
2013,Henry M Bickerstaff,59.0,5.115,8.19
2013,Michael Schafer,44.0,5.294,8.217
2013,Crey Arnold Rockel,43.0,4.996,8.247
2013,Robert John Smit,41.0,4.837,8.256
2013,Douglas J Massingill,58.0,5.139,8.259
2013,Cameron A Wiggin,29.0,5.442,8.274
2013,Kenneth Fong,51.0,4.973,8.28
2013,Norman Edward Heiser,64.0,4.971,8.285
2013,Steven Payette,49.0,5.204,8.297
2013,Jason Foreman,29.0,4.956,8.301
2013,James M Dennis,57.0,4.973,8.312
2013,Daniel J Wilson,55.0,5.306,8.313
2013,Marty Deason,47.0,4.905,8.327
2013,Adrian Valenzuela,33.0,4.905,8.327
2013,Tommy Kleinman,44.0,4.969,8.327
2013,Art Fresquez,34.0,4.906,8.327
2013,Lionel Reece Burnett,52.0,4.731,8.354
2013,Mark P Roscoe,53.0,5.438,8.356
2013,Greg A Mann,70.0,5.173,8.383
2013,James N Hawkins,52.0,5.239,8.383
2013,Thomas Koltvet Austin,60.0,4.928,8.394
2013,Jeff Dierksen,57.0,4.819,8.396
2013,Tin Van Pham,44.0,5.165,8.403
2013,Bruce R Fox,68.0,5.166,8.412
2013,Tony Ray Rolof,32.0,4.966,8.422
2013,Jason Robert Warkentine,37.0,5.172,8.425
2013,William B Fornia,54.0,5.459,8.438
2013,Al F Dumont,57.0,5.372,8.473
2013,Jaron Tate,34.0,5.487,8.474
2013,John Patrick Kelly,47.0,5.446,8.483
2013,Ronnie Daniel,43.0,4.959,8.485
2013,Shelton L Ansley,61.0,4.851,8.489
2013,David B Becket,43.0,4.941,8.504
2013,Donald John Stoner,42.0,4.883,8.509
2013,Isaac Wong,37.0,4.692,8.512
2013,Jason M Cales,40.0,5.075,8.556
2013,Allyn Wollard,61.0,5.373,8.574
2013,Daniel Prochoda,45.0,5.24,8.586
2013,Devon Kiernan,40.0,4.994,8.602
2013,Rupert Kiefer,32.0,4.439,8.61
2013,Kyle B Ridgway,51.0,5.254,8.631
2013,Chris A Chavez,54.0,5.313,8.648
2013,Sam Rush,34.0,5.302,8.661
2013,Thomas W Lear,53.0,5.598,8.665
2013,Peter Sackrider,56.0,5.295,8.666
2013,Ramon Roth,50.0,4.742,8.678
2013,Mitch W McKee,60.0,5.064,8.714
2013,Jason Sung,35.0,5.402,8.715
2013,John Kent Leighton,52.0,5.471,8.749
2013,Eric Marvin,54.0,5.047,8.817
2013,Joe Mecham,52.0,5.438,8.853
2013,Win H Macklin,59.0,5.051,8.855
2013,John E Bekker,48.0,5.739,8.87
2013,Peter D Ratcliffe,44.0,5.576,8.92
2013,Allen Carney,37.0,5.535,8.93
2013,Steve Manuel,51.0,5.373,8.945
2013,Jeffrey Sepanski,33.0,5.531,8.969
2013,Jay A Aragon,48.0,5.258,8.975
2013,Mario Perez,48.0,5.463,8.976
2013,William Terry Timmons,27.0,5.46,8.98
2013,Dick Canterbury,65.0,5.423,8.982
2013,Randy L Nelson,54.0,5.398,8.993
2013,Tim D Runyon,49.0,5.13,8.996
2013,Lowell Handschke,42.0,5.405,8.999
2013,Jeremy Bolt,43.0,5.566,9.003
2013,Will DeRoberts,56.0,5.462,9.005
2013,Larry Handt,51.0,5.533,9.006
2013,Daniel Ryan Duncan,18.0,5.123,9.034
2013,Christian Reynolds,45.0,5.646,9.056
2013,Sam R Barnes,56.0,5.533,9.061
2013,Shawn V O'Kane,48.0,5.582,9.075
2013,James Yee,63.0,5.91,9.115
2013,Michael Ball,60.0,5.782,9.125
2013,Jessica Ferrel,35.0,5.544,9.138
2013,Dennis Ferrel,37.0,5.546,9.138
2013,Jonathan Wilson,37.0,4.966,9.147
2013,Chris A Wear,36.0,5.052,9.156
2013,Jeffrey Clark McCollough,50.0,5.052,9.158
2013,Greg K Wissinger,46.0,5.857,9.186
2013,Matt Cheadle,58.0,5.633,9.205
2013,David L Kohrell,48.0,5.563,9.207
2013,Richard Mihalik,60.0,5.273,9.213
2013,James L Snow,69.0,5.989,9.215
2013,David J White,53.0,5.388,9.259
2013,Ronald L Coats,50.0,5.362,9.31
2013,Bob Nouza,61.0,5.433,9.33
2013,Vance L Hewuse,66.0,6.019,9.364
2013,John Moyer,56.0,5.557,9.389
2013,Mike Baron,60.0,5.504,9.393
2013,Robert K Eggett,49.0,5.851,9.408
2013,William M Sergeant,72.0,5.872,9.414
2013,Lee S Moss,55.0,5.476,9.418
2013,Wolfgang Kirby,46.0,5.748,9.439
2013,Keith J Booth,59.0,6.204,9.454
2013,Durward Y Fant,58.0,5.56,9.457
2013,Patrick R Schultz,48.0,5.282,9.478
2013,Hal N Gooch,55.0,5.704,9.491
2013,David A Brenner,56.0,5.973,9.495
2013,Dave Franke,48.0,5.86,9.505
2013,Randy C Canney,51.0,5.365,9.518
2013,Joseph Loftus,41.0,5.86,9.529
2013,Daniel W Adams,58.0,5.564,9.534
2013,William Webb,46.0,5.732,9.551
2013,William B Lee III,64.0,6.34,9.554
2013,Russell S Norton,25.0,5.15,9.585
2013,George Farid Haddad,53.0,5.774,9.588
2013,Scott Milkovich,56.0,6.061,9.699
2013,Gary Michael Brickley,60.0,5.683,9.712
2013,Jim Shuffield,55.0,6.018,9.733
2013,Greg Holland,50.0,6.051,9.757
2013,Jeremiah Friday,35.0,6.272,9.765
2013,John Rhoades,57.0,6.014,9.794
2013,Mark A Oppenheim,47.0,6.246,9.795
2013,Ray L Noblit,43.0,5.732,9.832
2013,Douglas Sager Menefee,44.0,5.909,9.841
2013,David H Konkey,46.0,5.897,9.855
2013,Rod Vahle,70.0,5.972,9.881
2013,Rex Michael Walter,53.0,6.271,9.89
2013,Emon Mahony,31.0,5.865,9.907
2014,Marc Lauenstein,33.0,2.214,3.623
2014,Jason C Delaney,34.0,2.408,3.957
2014,Carlos A Ruibal,27.0,2.555,4.054
